n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B126;B126;La Mignotterie - Pole Multimodal - 86190 - Beruges;86024;0.19754;46.56906;2;FR*S86*ESORE*B126*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/09/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B064;B064;10, rue de la mairie - 86330 - Martaize;86149;0.06018;46.91653;2;FR*S86*ESORE*B064*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B009;B009;Lotissement les Terrageaux - 86300 - Bonnes;86031;0.60268;46.60733;2;FR*S86*ESORE*B009*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B077;B077;Place du champs de foire - 86340 - Nieuil l'Espoir;86178;0.45408;46.48322;2;FR*S86*ESORE*B077*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B116;B116;Chemin de la Chaignade - 86500 - Saulge;86254;0.87585;46.37715;2;FR*S86*ESORE*B116*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B132;B132;Place de la promenade - 86220 - Dange Saint-Romain;86092;0.60611;46.93734;2;FR*S86*ESORE*B132*2;18;E/F-T2;payant;24/24 7/7 jours;;2018/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B102;B102;Parking de l eglise - 86300 - Valdivienne;86233;0.63465;46.50886;2;FR*S86*ESORE*B102*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B068;B068;Place de l eglise - 86150 - Millac;86159;0.68699;46.18983;2;FR*S86*ESORE*B068*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B096;B096;6, rue du lavoir - 86140 - Savigny-sous-Faye;86257;0.28431;46.86971;2;FR*S86*ESORE*B096*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/07/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B130;B130;Parking Vallee des Singes - 86700 - Romagne;86211;0.28977;46.24312;2;FR*S86*ESORE*B130*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/06/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B013;B013;Rue de Chinc‚ - 86600 - Celle l Evescault;86045;0.18734;46.42672;2;FR*S86*ESORE*B013*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B082;B082;Route de Sommieres parking du stade - 86700 - Romagne;86211;0.30311;46.27048;2;FR*S86*ESORE*B082*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/06/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B010;B010;Place du commerce - 86210 - Bonneuil-Matours;86032;0.56957;46.68164;2;FR*S86*ESORE*B010*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B112;B112;Parking Intermarche - 86530 - Naintre;86174;0.48492;46.75725;2;FR*S86*ESORE*B112*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B103;B103;Rue marie Curie - 86380 - Saint-Martin La Pallue;86281;0.30653;46.73026;2;FR*S86*ESORE*B103*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B088;B088;Place de l eglise - 86290 - Saint-Leomer;86230;0.99439;46.43572;2;FR*S86*ESORE*B088*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B120;B120;Place du 8 mai 1945 - 86280 - Saint-Benoit;86214;0.34213;46.54957;2;FR*S86*ESORE*B120*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B107;B107;Place du marche - 86370 - Vivonne;86293;0.26272;46.42595;2;FR*S86*ESORE*B107*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B063;B063;Rue des ecoles - 86160 - Marnay;86148;0.34093;46.39620;2;FR*S86*ESORE*B063*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B082;B082;Route de Sommieres parking du stade - 86700 - Romagne;86211;0.30311;46.27048;2;FR*S86*ESORE*B082*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/06/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B019;B019;Place du Manoir - 86370 - Chateau-Larcher;86065;0.31450;46.41771;2;FR*S86*ESORE*B019*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE87;FR*S86*PSORE*B016;B016;Place du 13 aout 1944 - 86160 Champagne-Saint-Hilaire;86052;0.32491;46.31971;2;FR*S86*ESORE*B016*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/04/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B052;B052;Rue de demier - 86120 - Les Trois-Moutiers;86274;0.01770;47.06330;2;FR*S86*ESORE*B052*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B056;B056;Place de la mairie - 86200 - Loudun;86137;0.08278;47.01020;2;FR*S86*ESORE*B056*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B104;B104;Parking route de Bouresse - 86410 - Verrieres;86285;0.59284;46.41083;2;FR*S86*ESORE*B104*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B110;B110;Place de la croix-cadet - 86580 - Vouneuil-sous-Biard;86297;0.27232;46.57058;2;FR*S86*ESORE*B110*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B075;B075;Avenue Jean Jaures - 86530 - Naintre;86174;0.48267;46.76305;2;FR*S86*ESORE*B075*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B083;B083;Place du puits - 86480 - Rouille;86213;0.04111;46.42062;2;FR*S86*ESORE*B083*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B092;B092;Rue des Verdoisieres - 86600 - Saint-Sauvant;86244;0.05509;46.35754;2;FR*S86*ESORE*B092*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/10/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B081;B081;Place du champs de bataille - 86190 - Quincay;86204;0.22979;46.61040;2;FR*S86*ESORE*B081*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B007;B007;Place de la salle des fetes - 86470 - Benassay;86021;0.05075;46.56231;2;FR*S86*ESORE*B007*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B035;B035;1, rue de la chantrie - 86600 - Cloue;86080;0.16584;46.44436;2;FR*S86*ESORE*B035*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B029;B029;Place Saint-Vincent - 86380 - Saint-Martin La Pallue;86281;0.28073;46.73765;2;FR*S86*ESORE*B029*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/11/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B045;B045;Place du champs de foire - 86350 - Jousse;86119;0.47077;46.22636;2;FR*S86*ESORE*B045*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/06/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B028;B028;Rue de Banfora - 86300 - Chauvigny;86070;0.64471;46.56817;2;FR*S86*ESORE*B028*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B040;B040;Place de la mairie - 86240 - Fontaine-le-Comte;86100;0.26689;46.53334;2;FR*S86*ESORE*B040*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B025;B025;Rue de Peuron - 86300 - Chauvigny;86070;0.62974;46.56323;2;FR*S86*ESORE*B025*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B038;B038;Rue Jules Ferry - 86110 - Cuhon;86089;0.09682;46.75880;2;FR*S86*ESORE*B038*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B065;B065;Place de la mairie - 86460 - Mauprevoir;86152;0.51656;46.17257;2;FR*S86*ESORE*B065*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B102;B102;Parking de l eglise - 86300 - Valdivienne;86233;0.63465;46.50886;2;FR*S86*ESORE*B102*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B070;B070;Rue Daniel Cormier - 86500 - Montmorillon;86165;0.87701;46.43351;2;FR*S86*ESORE*B070*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B131;B131;5, Avenue de Paris - 86490 - Beaumont Saint-Cyr;86019;0.43986;46.73118;2;FR*S86*ESORE*B131*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/09/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE87;FR*S86*PSORE*B078;B078;Place Philippe le Hardy - 86340 - Nouaille-Maupertuis;86180;0.41466;46.50859;2;FR*S86*ESORE*B078*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B032;B032;Place rue du comte Joubert - 86170 - Cisse;86076;0.22874;46.64555;2;FR*S86*ESORE*B032*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B015;B015;Parking mairie - 86190 - Chalandray;86050;-0.00364;46.66113;2;FR*S86*ESORE*B015*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE87;FR*S86*PSORE*B078;B078;Place Philippe le Hardy - 86340 - Nouaille-Maupertuis;86180;0.41466;46.50859;2;FR*S86*ESORE*B078*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B045;B045;Place du champs de foire - 86350 - Jousse;86119;0.47077;46.22636;2;FR*S86*ESORE*B045*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/06/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE88;FR*S86*PSORE*B048;B048;Place de la salle des fetes - 86190 - Latille;86121;0.07669;46.61877;2;FR*S86*ESORE*B048*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/04/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B095;B095;Parking Villa Verde - 86400 - Savigne;86255;0.31100;46.15850;2;FR*S86*ESORE*B095*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B022;B022;Grand Rue de Chateauneuf - 86100 - Chatellerault;86066;0.53227;46.81327;2;FR*S86*ESORE*B022*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/09/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B067;B067;Parking du stade - 86440 - Migne-Auxances;86158;0.31113;46.61954;2;FR*S86*ESORE*B067*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B109;B109;Parking multimodal - RN 149 - 86190 - Vouille;86294;0.18175;46.64537;2;FR*S86*ESORE*B109*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/10/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B098;B098;Place Paul Dezanneau - 86800 - Sevres-Anxaumont;86261;0.46523;46.57075;2;FR*S86*ESORE*B098*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B000;B000;78, avenue Jacques Coeur - 86000 - Poitiers;86194;0.37142;46.56913;2;FR*S86*ESORE*B000*1;18;E/F-T2;payant;selon plages horaires;7h-19h Lundi-Vendredi 8h-12h samedi;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B108;B108;Place Francois Albert - 86190 - Vouille;86294;0.16553;46.63914;2;FR*S86*ESORE*B108*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B004;B004;Place du 11 novembre - 86210 - Archigny;86009;0.65243;46.67327;2;FR*S86*ESORE*B004*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B056;B056;Place de la mairie - 86200 - Loudun;86137;0.08278;47.01020;2;FR*S86*ESORE*B056*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B011;B011;Parking Rue de Guerting - 86410 - Bouresse;86034;0.61114;46.36157;2;FR*S86*ESORE*B011*2;18;E/F-T3;payant;24/24 7/7 jours;;2017/01/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B026;B026;Parking, rue Porte Chevreau - 86300 - Chauvigny;86070;0.64653;46.57301;2;FR*S86*ESORE*B026*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/11/30;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B074;B074;Rue de la Girouarirre - 86120 - Morton;86169;-0.02363;47.10853;2;FR*S86*ESORE*B074*2;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/31;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
SOREGIES;SOREGIES;ALTERBASE86;FR*S86*PSORE*B124;B124;Rue Pablo Picasso - 86550 - Mignaloux-Beauvoir;86157;0.37658;46.55698;2;FR*S86*ESORE*B124*1;18;E/F-T2;payant;24/24 7/7 jours;;2017/03/15;https://www.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/#resource-73b24238-24da-4dd5-8fac-8e69b350ef6b
